t_wall_s,t_boot_us,ax,ay,az,gx,gy,gz,mx,my,mz,abs_pressure,temperature,source
15.903548,11061131593,-0.051583,0.503986,-9.761216,-0.024817,-0.004008,0.002619,0.786562,0.650594,2.648525,778.92,15.00,highres
15.915505,11061142218,-0.076450,0.340962,-9.506359,-0.060931,-0.013312,-0.001778,0.786562,0.650594,2.648525,778.92,15.00,highres
15.929596,11061146801,-0.073856,0.204611,-9.656111,-0.028961,-0.015231,0.000543,0.786562,0.650594,2.648525,778.92,15.00,highres
15.937489,11061159855,-0.052084,0.243638,-9.872041,0.052970,-0.002471,0.000379,0.786562,0.650594,2.648525,778.92,15.00,highres
15.940319,11061181865,-0.048456,0.267881,-9.878388,-0.012389,0.010593,0.000443,0.786562,0.650594,2.648525,778.92,15.00,highres
15.953705,11061192108,-0.053818,0.312410,-9.766877,-0.023019,-0.003237,0.002022,0.786562,0.650594,2.648525,778.92,15.00,highres
15.961759,11061198974,-0.065646,0.294549,-9.745712,-0.011088,-0.002238,-0.000706,0.800625,0.650107,2.643186,778.92,15.00,highres
15.975973,11061209306,-0.058841,0.288592,-9.752714,-0.008505,0.000140,0.001435,0.796286,0.659165,2.645528,778.92,15.00,highres
15.989076,11061219833,-0.065948,0.286123,-9.760018,-0.003510,0.001349,-0.000862,0.796286,0.659165,2.645528,778.92,15.00,highres
15.995241,11061229010,-0.062346,0.279242,-9.772593,-0.003778,0.003833,0.000514,0.796286,0.659165,2.645528,778.92,15.00,highres
16.004295,11061238982,-0.061182,0.294361,-9.755981,-0.000510,0.000710,-0.000445,0.796286,0.659165,2.645528,778.92,15.00,highres
16.015214,11061248632,-0.059018,0.285134,-9.766840,-0.001768,0.003807,0.001933,0.796286,0.659165,2.645528,778.92,15.00,highres
16.025011,11061259092,-0.048085,0.289014,-9.784163,0.000841,-0.000074,-0.000021,0.796286,0.659165,2.645528,778.92,15.00,highres
16.038314,11061272486,-0.052154,0.282520,-9.772593,-0.000764,0.002722,0.001122,0.796286,0.659165,2.645528,778.92,15.00,highres
16.040752,11061282911,-0.053226,0.286569,-9.784523,-0.000455,-0.000400,-0.001610,0.796286,0.659165,2.645528,778.92,15.00,highres
16.053800,11061289496,-0.057709,0.295311,-9.774787,-0.000093,0.003336,0.001544,0.796286,0.659165,2.645528,778.92,15.00,highres
16.067116,11061299571,-0.044796,0.284130,-9.771984,0.001173,-0.000790,-0.000861,0.796286,0.659165,2.645528,778.92,15.00,highres
16.074456,11061309079,-0.053820,0.271680,-9.776189,-0.001752,0.003141,0.002097,0.796286,0.659165,2.645528,778.92,15.00,highres
16.079488,11061316963,-0.054080,0.279305,-9.769544,0.000117,0.001070,0.000267,0.796286,0.659165,2.645528,778.92,15.00,highres
16.097538,11061330247,-0.055712,0.281872,-9.769766,-0.000424,0.001897,0.002635,0.796286,0.659165,2.645528,778.92,15.00,highres
16.108638,11061339875,-0.060758,0.289544,-9.774384,0.003442,-0.000876,-0.000789,0.801904,0.652186,2.639725,778.92,15.00,highres
16.114093,11061349450,-0.069539,0.283729,-9.771990,-0.000455,0.001960,0.000665,0.787960,0.647428,2.652941,778.92,15.00,highres
16.128291,11061362155,-0.055174,0.275814,-9.792179,0.002134,-0.001053,-0.001167,0.787960,0.647428,2.652941,778.92,15.00,highres
16.138066,11061372042,-0.054208,0.282406,-9.780977,-0.000760,0.002672,0.000665,0.787960,0.647428,2.652941,778.92,15.00,highres
16.148556,11061380145,-0.056028,0.283729,-9.783448,0.001606,-0.000407,-0.000995,0.787960,0.647428,2.652941,778.92,15.00,highres
16.154946,11061395211,-0.052465,0.291904,-9.771154,0.000409,0.000444,0.000890,0.787960,0.647428,2.652941,778.92,15.00,highres
16.162399,11061399491,-0.054231,0.286008,-9.764001,0.001492,-0.000828,-0.001244,0.787960,0.647428,2.652941,778.92,15.00,highres
16.176717,11061409755,-0.060085,0.290789,-9.788088,-0.000761,0.002486,0.001530,0.787960,0.647428,2.652941,778.92,15.00,highres
16.189069,11061422875,-0.059154,0.282402,-9.782198,0.002454,-0.001239,0.000698,0.787960,0.647428,2.652941,778.92,15.00,highres
16.197113,11061428403,-0.047599,0.269688,-9.774795,0.000657,0.001563,0.001281,0.787960,0.647428,2.652941,778.92,15.00,highres
16.204824,11061439480,-0.054026,0.275448,-9.778548,0.001805,-0.001705,-0.000923,0.787960,0.647428,2.652941,778.92,15.00,highres
16.213655,11061449321,-0.052780,0.281335,-9.782763,-0.000761,0.002265,0.001582,0.787960,0.647428,2.652941,778.92,15.00,highres
16.229936,11061459232,-0.061883,0.285425,-9.778559,0.001193,-0.000639,0.000971,0.787960,0.647428,2.652941,778.92,15.00,highres
16.236569,11061469407,-0.053722,0.289458,-9.771047,-0.000150,0.001960,0.001887,0.787960,0.647428,2.652941,778.92,15.00,highres
