t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
131.132341,9346803,778.8027,0.0000,55.80
131.249596,9346882,778.7866,0.0000,55.80
131.330151,9347002,778.7969,0.0000,55.80
131.451798,9347084,778.8020,0.0000,55.80
131.529706,9347202,778.8071,0.0000,55.80
131.649842,9347283,778.8040,0.0000,55.80
131.731065,9347402,778.8037,0.0000,55.80
131.849305,9347481,778.7964,0.0000,55.80
131.930552,9347601,778.7939,0.0000,55.80
132.050643,9347688,778.7944,0.0000,55.80
132.131007,9347803,778.8044,0.0000,55.80
132.250713,9347883,778.8044,0.0000,55.80
132.328838,9348003,778.8020,0.0000,55.80
132.450337,9348082,778.8017,0.0000,55.80
132.531130,9348202,778.8062,0.0000,61.10
132.650060,9348282,778.8086,0.0000,61.10
132.729850,9348403,778.8032,0.0000,61.10
132.849932,9348481,778.8032,0.0000,61.10
132.930112,9348602,778.8032,0.0000,61.10
133.049864,9348685,778.7998,0.0000,61.10
133.131553,9348802,778.8056,0.0000,61.10
133.254126,9348883,778.8049,0.0000,61.10
133.330490,9349002,778.8123,0.0000,61.10
133.449444,9349081,778.8056,0.0000,61.10
133.529561,9349203,778.8073,0.0000,61.10
133.650119,9349282,778.8044,0.0000,61.10
133.730680,9349403,778.8112,0.0000,61.10
133.850099,9349483,778.8079,0.0000,61.10
133.930386,9349602,778.8137,0.0000,61.10
134.050355,9349686,778.8032,0.0000,61.10
