t_wall_s,t_boot_ms,roll_rad,pitch_rad,yaw_rad,rollspeed,pitchspeed,yawspeed
143.518020,9925149,-0.000892,0.066339,-1.173639,0.000588,0.001840,-0.000359
143.554477,9925179,-0.000891,0.066360,-1.173637,-0.000659,0.000968,0.000079
143.584603,9925214,-0.000907,0.066377,-1.173637,-0.000253,-0.000687,-0.000559
143.618492,9925249,-0.000930,0.066386,-1.173646,-0.000811,0.000021,-0.000158
143.654752,9925282,-0.000941,0.066387,-1.173637,0.000016,0.001316,-0.000751
143.685933,9925313,-0.000940,0.066411,-1.173650,0.001164,0.000195,-0.001018
143.717368,9925347,-0.000913,0.066400,-1.173663,0.000710,0.001590,0.000876
143.747999,9925378,-0.000920,0.066424,-1.173634,-0.000297,0.001724,-0.000430
143.784700,9925411,-0.000922,0.066462,-1.173624,0.000687,0.000187,-0.000340
143.820932,9925447,-0.000918,0.066446,-1.173622,-0.001055,0.000973,-0.000106
143.855903,9925484,-0.000907,0.066465,-1.173617,0.000317,0.000413,0.000235
143.886150,9925516,-0.000875,0.066470,-1.173601,0.000337,0.000732,-0.000425
143.918111,9925550,-0.000866,0.066492,-1.173598,-0.000189,0.000385,-0.001056
143.952410,9925579,-0.000853,0.066509,-1.173627,0.000526,0.000291,-0.000771
143.984904,9925610,-0.000857,0.066522,-1.173633,0.000459,0.000296,-0.000327
144.018425,9925649,-0.000872,0.066547,-1.173642,-0.000962,0.000326,-0.001467
144.054867,9925681,-0.000879,0.066571,-1.173640,0.000064,0.000762,0.000238
144.084445,9925713,-0.000885,0.066570,-1.173637,-0.000145,0.000722,-0.000382
144.120172,9925746,-0.000873,0.066612,-1.173628,0.000382,0.001684,0.000004
144.154768,9925782,-0.000874,0.066630,-1.173651,0.000365,0.001088,-0.000163
144.186740,9925814,-0.000872,0.066625,-1.173652,-0.000379,0.000381,-0.000778
144.217459,9925844,-0.000867,0.066562,-1.173621,-0.000389,0.000385,-0.000521
144.255812,9925883,-0.000856,0.066482,-1.173564,-0.000020,0.000798,0.000742
144.285237,9925914,-0.000855,0.066420,-1.173563,-0.000072,0.000220,-0.002245
144.318335,9925943,-0.000857,0.066408,-1.173534,-0.000662,0.001350,-0.000813
144.355017,9925983,-0.000840,0.066365,-1.173495,0.000071,0.002356,-0.001071
144.385822,9926016,-0.000838,0.066292,-1.173484,-0.000767,-0.000275,-0.000203
144.417575,9926046,-0.000824,0.066222,-1.173483,0.000095,0.000338,0.000025
144.447470,9926075,-0.000820,0.066168,-1.173466,-0.000106,0.000282,-0.000667
144.455856,9926106,-0.000828,0.066142,-1.173469,-0.000432,0.001449,-0.000363
144.519127,9926144,-0.000817,0.066107,-1.173460,-0.000074,0.001179,-0.000276
144.554839,9926180,-0.000797,0.066101,-1.173479,0.000042,0.001194,-0.000710
144.585874,9926215,-0.000795,0.066074,-1.173474,-0.000079,0.001431,0.000172
144.617684,9926248,-0.000771,0.066067,-1.173475,0.000033,0.001939,0.000025
144.655194,9926279,-0.000758,0.066062,-1.173481,-0.000419,0.000973,-0.000456
144.684521,9926316,-0.000754,0.066034,-1.173501,0.000435,0.000167,-0.000222
144.721527,9926348,-0.000753,0.065997,-1.173502,-0.001063,0.000234,-0.000710
144.755031,9926381,-0.000758,0.065978,-1.173510,-0.001400,0.000989,-0.000024
144.784877,9926417,-0.000758,0.065969,-1.173520,0.000282,0.001300,-0.001149
144.817547,9926446,-0.000753,0.065979,-1.173524,-0.000233,0.001705,-0.000205
144.848896,9926477,-0.000749,0.065983,-1.173535,-0.000262,0.001027,-0.000026
144.884740,9926511,-0.000757,0.065997,-1.173542,0.000016,0.000487,-0.000601
144.920125,9926545,-0.000745,0.066019,-1.173552,0.000586,0.001533,-0.000631
144.955012,9926580,-0.000744,0.066044,-1.173543,-0.001002,0.000846,0.000099
144.984375,9926615,-0.000734,0.066058,-1.173542,0.001108,0.001296,-0.000080
145.018232,9926643,-0.000730,0.066060,-1.173531,-0.000845,0.000971,0.000108
145.055319,9926682,-0.000745,0.066091,-1.173531,0.000413,0.001593,-0.000390
145.087227,9926715,-0.000745,0.066110,-1.173542,-0.000098,0.001009,-0.000542
