t_wall_s,t_boot_ms,roll_rad,pitch_rad,yaw_rad,rollspeed,pitchspeed,yawspeed
8.126062,16956164,-0.026192,0.065269,-1.858688,0.001470,0.001071,0.000231
8.158000,16956200,-0.026173,0.065283,-1.858711,0.001609,-0.000277,-0.001127
8.192094,16956232,-0.026187,0.065282,-1.858752,0.000428,-0.000006,-0.000310
8.228644,16956266,-0.026205,0.065305,-1.858777,0.000194,0.000750,-0.000268
8.258931,16956301,-0.026225,0.065327,-1.858799,-0.000833,0.001411,0.000165
8.274753,16956330,-0.026242,0.065360,-1.858815,-0.002303,-0.000080,-0.000286
8.327804,16956368,-0.026296,0.065371,-1.858847,0.000183,0.000651,-0.000078
8.357695,16956398,-0.026317,0.065369,-1.858887,-0.000271,0.000564,-0.000073
8.389689,16956432,-0.026334,0.065360,-1.858923,0.001328,-0.000884,-0.000391
8.428453,16956467,-0.026345,0.065362,-1.858965,0.000499,0.000900,-0.000902
8.457851,16956500,-0.026373,0.065378,-1.859010,-0.000636,-0.000412,-0.000813
8.493979,16956532,-0.026375,0.065397,-1.859044,0.000310,0.000266,-0.000635
8.525953,16956565,-0.026389,0.065383,-1.859082,-0.000182,-0.000498,-0.000907
8.558866,16956598,-0.026396,0.065397,-1.859110,0.001087,0.000622,-0.000321
8.590955,16956635,-0.026404,0.065402,-1.859139,-0.000253,0.000001,-0.000248
8.627460,16956668,-0.026437,0.065412,-1.859174,0.000794,0.001363,-0.000403
8.658898,16956699,-0.026434,0.065407,-1.859194,-0.000087,-0.000137,-0.000939
8.690516,16956733,-0.026459,0.065430,-1.859243,-0.000567,0.000424,-0.000867
8.728432,16956768,-0.026480,0.065431,-1.859265,-0.000179,0.000256,-0.000806
8.758451,16956798,-0.026501,0.065423,-1.859291,0.000133,-0.000009,-0.001327
8.790541,16956829,-0.026511,0.065405,-1.859311,0.000010,0.000647,-0.000537
8.828381,16956866,-0.026515,0.065418,-1.859347,-0.000089,0.000357,-0.000467
8.858746,16956894,-0.026532,0.065427,-1.859373,0.000154,-0.000245,-0.000585
8.890366,16956933,-0.026538,0.065425,-1.859392,-0.000283,0.000412,-0.000651
8.928415,16956966,-0.026554,0.065423,-1.859421,0.000430,0.001206,-0.000121
8.959689,16956996,-0.026561,0.065447,-1.859452,0.000406,0.000868,-0.001196
8.991113,16957035,-0.026541,0.065472,-1.859486,0.000952,0.000579,-0.000169
9.027685,16957065,-0.026525,0.065475,-1.859501,0.001263,0.000314,-0.000312
9.057583,16957098,-0.026528,0.065491,-1.859512,0.000344,0.000450,-0.000180
9.089396,16957132,-0.026528,0.065496,-1.859509,-0.000048,-0.000040,0.000179
9.127787,16957164,-0.026525,0.065508,-1.859503,0.000035,0.000908,-0.000223
9.161298,16957199,-0.026516,0.065505,-1.859529,0.000226,0.000634,-0.000972
9.191823,16957233,-0.026507,0.065489,-1.859528,0.000536,0.000564,-0.000061
9.227547,16957264,-0.026493,0.065457,-1.859521,0.001238,0.000129,-0.000918
9.258695,16957301,-0.026480,0.065417,-1.859511,0.000584,0.000212,-0.000687
9.273809,16957334,-0.026484,0.065380,-1.859508,-0.000707,0.000596,-0.001154
9.325016,16957363,-0.026482,0.065356,-1.859498,0.000904,0.000925,-0.000097
9.358252,16957396,-0.026464,0.065339,-1.859495,0.001045,0.000084,-0.000829
9.392175,16957431,-0.026448,0.065286,-1.859504,0.000311,0.000651,-0.000946
