t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
42.752148,18675339,780.1677,0.0000,41.00
42.852833,18675458,780.1831,0.0000,41.00
42.952011,18675538,780.1780,0.0000,41.30
43.051871,18675659,780.1621,0.0000,41.30
43.151526,18675739,780.1636,0.0000,41.30
43.252384,18675858,780.1638,0.0000,41.30
43.352761,18675937,780.1686,0.0000,41.30
43.452213,18676058,780.1741,0.0000,41.30
43.552912,18676138,780.1664,0.0000,41.30
43.652616,18676260,780.1670,0.0000,41.30
43.752540,18676338,780.1682,0.0000,41.30
43.851862,18676462,780.1643,0.0000,41.30
43.950811,18676539,780.1689,0.0000,41.30
44.051382,18676660,780.1714,0.0000,41.30
44.152471,18676738,780.1728,0.0000,41.30
44.252224,18676858,780.1702,0.0000,41.30
44.350981,18676939,780.1616,0.0000,41.30
44.452187,18677059,780.1621,0.0000,41.30
44.553277,18677139,780.1599,0.0000,41.30
44.652585,18677261,780.1558,0.0000,41.30
44.751439,18677338,780.1602,0.0000,41.30
44.853617,18677462,780.1711,0.0000,41.30
44.953193,18677538,780.1706,0.0000,41.00
45.052020,18677660,780.1723,0.0000,41.00
45.153239,18677740,780.1728,0.0000,41.00
45.254532,18677861,780.1753,0.0000,41.00
45.351964,18677938,780.1711,0.0000,41.00
45.453044,18678060,780.1608,0.0000,41.00
45.551683,18678139,780.1586,0.0000,41.00
45.652682,18678257,780.1675,0.0000,41.00
45.751748,18678340,780.1772,0.0000,41.00
45.851441,18678464,780.1753,0.0000,41.00
45.950900,18678539,780.1621,0.0000,41.00
46.052405,18678659,780.1699,0.0000,41.00
46.152330,18678740,780.1650,0.0000,41.00
46.251387,18678859,780.1777,0.0000,41.00
46.351509,18678938,780.1741,0.0000,41.00
46.452367,18679061,780.1633,0.0000,41.00
46.551836,18679138,780.1736,0.0000,41.00
46.652360,18679258,780.1699,0.0000,41.00
46.752110,18679339,780.1716,0.0000,41.00
46.851790,18679460,780.1658,0.0000,41.00
46.952288,18679540,780.1723,0.0000,41.00
47.052891,18679660,780.1716,0.0000,41.00
47.152166,18679740,780.1826,0.0000,41.00
47.252252,18679859,780.1723,0.0000,41.00
47.351297,18679938,780.1770,0.0000,41.00
47.451734,18680060,780.1775,0.0000,41.00
47.551438,18680139,780.1675,0.0000,41.00
47.652490,18680258,780.1664,0.0000,41.00
47.752967,18680340,780.1702,0.0000,41.00
47.851429,18680458,780.1645,0.0000,41.00
47.952445,18680539,780.1716,0.0000,41.00
48.051780,18680660,780.1660,0.0000,41.00
48.152779,18680741,780.1745,0.0000,41.00
48.252461,18680858,780.1702,0.0000,41.00
48.352162,18680938,780.1809,0.0000,41.00
48.453224,18681060,780.1664,0.0000,41.00
48.549459,18681139,780.1753,0.0000,41.00
48.650451,18681260,780.1706,0.0000,41.00
48.751251,18681340,780.1692,0.0000,41.00
48.851907,18681460,780.1738,0.0000,41.00
48.953466,18681540,780.1743,0.0000,40.70
49.051522,18681660,780.1702,0.0000,40.70
49.151354,18681738,780.1794,0.0000,40.70
49.253914,18681859,780.1703,0.0000,40.70
49.353073,18681940,780.1703,0.0000,40.70
49.451365,18682058,780.1709,0.0000,40.70
49.553655,18682139,780.1725,0.0000,40.70
49.651550,18682259,780.1733,0.0000,40.70
49.752710,18682339,780.1714,0.0000,40.70
49.851791,18682461,780.1731,0.0000,40.70
49.952322,18682539,780.1697,0.0000,40.70
50.049984,18682660,780.1667,0.0000,40.70
50.152133,18682741,780.1750,0.0000,40.70
50.252031,18682858,780.1914,0.0000,40.70
50.351091,18682940,780.1845,0.0000,40.70
50.452663,18683060,780.1790,0.0000,40.70
50.552319,18683137,780.1689,0.0000,40.70
50.652212,18683258,780.1702,0.0000,40.70
50.750682,18683339,780.1743,0.0000,40.70
50.852149,18683461,780.1750,0.0000,40.70
50.952020,18683540,780.1664,0.0000,41.00
51.050980,18683659,780.1647,0.0000,41.00
51.153060,18683738,780.1675,0.0000,41.00
51.252252,18683859,780.1736,0.0000,41.00
51.351622,18683938,780.1660,0.0000,41.00
51.452691,18684059,780.1714,0.0000,41.00
51.551799,18684139,780.1725,0.0000,41.00
51.651355,18684259,780.1608,0.0000,41.00
51.751735,18684339,780.1621,0.0000,41.00
51.853092,18684458,780.1680,0.0000,41.00
51.951303,18684539,780.1647,0.0000,41.00
52.051730,18684661,780.1624,0.0000,41.00
52.152016,18684739,780.1619,0.0000,41.00
52.251760,18684859,780.1594,0.0000,41.00
52.352467,18684938,780.1643,0.0000,41.00
