t_wall_s,t_boot_us,ax,ay,az,gx,gy,gz,mx,my,mz,abs_pressure,temperature,source
1.861514,16156587932,-5.179158,0.979447,-8.216280,-0.000016,0.002597,0.001294,0.277246,0.993013,2.848213,780.07,42.30,highres
1.868538,16156595750,-5.183439,0.978733,-8.225893,0.000211,0.001806,0.000793,0.277246,0.993013,2.848213,780.07,42.30,highres
1.881655,16156610102,-5.185622,0.973723,-8.232925,0.000002,0.000907,0.001823,0.277246,0.993013,2.848213,780.07,42.30,highres
1.892609,16156621443,-5.182153,0.958174,-8.234907,0.001350,0.001483,0.001644,0.288174,0.987238,2.849241,780.07,42.30,highres
1.901212,16156626250,-5.178650,0.963539,-8.232714,0.001817,0.001788,0.001195,0.288174,0.987238,2.849241,780.07,42.30,highres
1.908796,16156640304,-5.169201,0.981055,-8.235598,0.002447,0.001664,-0.000170,0.288174,0.987238,2.849241,780.07,42.30,highres
1.914328,16156645581,-5.163431,0.982345,-8.236684,0.002912,0.001304,0.001322,0.288174,0.987238,2.849241,780.07,42.30,highres
1.928178,16156660238,-5.166057,0.966749,-8.220611,0.002749,0.001781,0.001038,0.288174,0.987238,2.849241,780.07,42.30,highres
1.942059,16156664334,-5.172012,0.971479,-8.234273,0.003039,0.002094,0.001195,0.288174,0.987238,2.849241,780.07,42.30,highres
1.947819,16156675355,-5.170816,0.972676,-8.218712,0.001206,0.002399,0.000278,0.288174,0.987238,2.849241,780.07,42.30,highres
1.959454,16156685282,-5.174620,0.972113,-8.241031,0.000731,0.001008,-0.000196,0.289204,0.990552,2.843944,780.07,42.30,highres
1.970276,16156698153,-5.171875,0.975499,-8.236238,0.000082,-0.000570,-0.000430,0.289204,0.990552,2.843944,780.07,42.30,highres
1.980724,16156709022,-5.177240,0.974165,-8.221339,-0.000873,-0.000178,-0.000027,0.289204,0.990552,2.843944,780.07,42.30,highres
1.993038,16156717878,-5.170002,0.975860,-8.241073,-0.001036,-0.000655,-0.000742,0.289204,0.990552,2.843944,780.07,42.30,highres
